# I-024 hunt: ta29 ta30, 400 runs each of 40 s, seeds 4001..4400
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c01.txt	I-024_c01	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c01.txt	I-024_c01	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c02.txt	I-024_c02	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c02.txt	I-024_c02	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c03.txt	I-024_c03	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c03.txt	I-024_c03	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c04.txt	I-024_c04	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c04.txt	I-024_c04	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c05.txt	I-024_c05	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c05.txt	I-024_c05	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c06.txt	I-024_c06	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c06.txt	I-024_c06	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c07.txt	I-024_c07	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c07.txt	I-024_c07	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c08.txt	I-024_c08	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c08.txt	I-024_c08	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c09.txt	I-024_c09	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c09.txt	I-024_c09	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c10.txt	I-024_c10	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c10.txt	I-024_c10	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c11.txt	I-024_c11	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c11.txt	I-024_c11	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c12.txt	I-024_c12	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c12.txt	I-024_c12	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c13.txt	I-024_c13	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c13.txt	I-024_c13	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c14.txt	I-024_c14	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c14.txt	I-024_c14	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c15.txt	I-024_c15	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c15.txt	I-024_c15	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c16.txt	I-024_c16	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c16.txt	I-024_c16	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c17.txt	I-024_c17	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c17.txt	I-024_c17	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c18.txt	I-024_c18	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c18.txt	I-024_c18	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c19.txt	I-024_c19	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c19.txt	I-024_c19	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c20.txt	I-024_c20	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c20.txt	I-024_c20	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c21.txt	I-024_c21	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c21.txt	I-024_c21	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c22.txt	I-024_c22	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c22.txt	I-024_c22	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c23.txt	I-024_c23	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c23.txt	I-024_c23	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c24.txt	I-024_c24	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c24.txt	I-024_c24	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c25.txt	I-024_c25	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c25.txt	I-024_c25	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c26.txt	I-024_c26	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c26.txt	I-024_c26	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c27.txt	I-024_c27	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c27.txt	I-024_c27	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c28.txt	I-024_c28	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c28.txt	I-024_c28	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c29.txt	I-024_c29	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c29.txt	I-024_c29	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c30.txt	I-024_c30	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c30.txt	I-024_c30	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c31.txt	I-024_c31	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c31.txt	I-024_c31	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c32.txt	I-024_c32	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c32.txt	I-024_c32	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c33.txt	I-024_c33	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c33.txt	I-024_c33	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c34.txt	I-024_c34	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c34.txt	I-024_c34	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c35.txt	I-024_c35	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c35.txt	I-024_c35	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c36.txt	I-024_c36	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c36.txt	I-024_c36	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c37.txt	I-024_c37	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c37.txt	I-024_c37	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c38.txt	I-024_c38	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c38.txt	I-024_c38	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c39.txt	I-024_c39	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c39.txt	I-024_c39	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c40.txt	I-024_c40	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c40.txt	I-024_c40	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c41.txt	I-024_c41	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c41.txt	I-024_c41	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c42.txt	I-024_c42	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c42.txt	I-024_c42	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c43.txt	I-024_c43	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c43.txt	I-024_c43	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c44.txt	I-024_c44	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c44.txt	I-024_c44	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c45.txt	I-024_c45	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c45.txt	I-024_c45	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c46.txt	I-024_c46	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c46.txt	I-024_c46	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c47.txt	I-024_c47	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c47.txt	I-024_c47	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c48.txt	I-024_c48	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c48.txt	I-024_c48	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c49.txt	I-024_c49	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c49.txt	I-024_c49	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c50.txt	I-024_c50	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c50.txt	I-024_c50	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c51.txt	I-024_c51	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c51.txt	I-024_c51	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c52.txt	I-024_c52	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c52.txt	I-024_c52	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c53.txt	I-024_c53	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c53.txt	I-024_c53	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c54.txt	I-024_c54	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c54.txt	I-024_c54	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c55.txt	I-024_c55	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c55.txt	I-024_c55	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c56.txt	I-024_c56	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c56.txt	I-024_c56	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c57.txt	I-024_c57	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c57.txt	I-024_c57	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c58.txt	I-024_c58	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c58.txt	I-024_c58	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c59.txt	I-024_c59	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c59.txt	I-024_c59	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c60.txt	I-024_c60	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c60.txt	I-024_c60	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c61.txt	I-024_c61	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c61.txt	I-024_c61	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c62.txt	I-024_c62	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c62.txt	I-024_c62	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta29_c63.txt	I-024_c63	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-024/setups/ta30_c63.txt	I-024_c63	ta30
