# I-009 w4: 21 instances x 2 cells, 5 runs each, seed 16
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta22_control_w4.txt	I-009_w4_control	ta22
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta22_deep_w4.txt	I-009_w4_deep	ta22
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta23_control_w4.txt	I-009_w4_control	ta23
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta23_deep_w4.txt	I-009_w4_deep	ta23
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta25_control_w4.txt	I-009_w4_control	ta25
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta25_deep_w4.txt	I-009_w4_deep	ta25
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta26_control_w4.txt	I-009_w4_control	ta26
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta26_deep_w4.txt	I-009_w4_deep	ta26
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta27_control_w4.txt	I-009_w4_control	ta27
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta27_deep_w4.txt	I-009_w4_deep	ta27
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta29_control_w4.txt	I-009_w4_control	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta29_deep_w4.txt	I-009_w4_deep	ta29
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta30_control_w4.txt	I-009_w4_control	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta30_deep_w4.txt	I-009_w4_deep	ta30
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta32_control_w4.txt	I-009_w4_control	ta32
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta32_deep_w4.txt	I-009_w4_deep	ta32
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta33_control_w4.txt	I-009_w4_control	ta33
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta33_deep_w4.txt	I-009_w4_deep	ta33
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta34_control_w4.txt	I-009_w4_control	ta34
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta34_deep_w4.txt	I-009_w4_deep	ta34
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta40_control_w4.txt	I-009_w4_control	ta40
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta40_deep_w4.txt	I-009_w4_deep	ta40
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta41_control_w4.txt	I-009_w4_control	ta41
/opt/ijsp/crisp/IJSP/experiments/classic_jsp_2026/iter/I-009/setups/ta41_deep_w4.txt	I-009_w4_deep	ta41
